Gender_Code,Work_Schedule_Code,Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,Housing_tenure_group_code,Income_Code,imd_decile,green_space_pct,park_distance_m,crime_rate_per_1000
1,6,3,3,8,0,1,5,2,7,91.0,269.7703135,127.4397297
1,5,11,4,6,2,1,2,1,3,78.9,315.2061664,93.94595065
1,3,10,4,9,0,1,3,2,5,91.7,315.5258907,87.80214462
2,2,4,5,8,0,2,5,0,7,89.4,293.9610116,93.94595065
2,3,6,5,9,0,2,4,5,4,52.0,380.0074949,75.01260027
1,2,5,4,7,2,2,5,4,3,47.0,358.4976159,87.80214462
1,3,4,5,9,0,2,2,5,8,81.9,402.637321,75.01260027
2,2,7,5,6,2,2,1,2,3,43.9,220.1948865,161.7785752
1,3,8,5,8,1,2,5,1,9,83.7,547.2337033,64.7356604
1,3,5,1,8,0,2,4,3,5,83.9,607.769805,81.460788
2,2,5,5,7,0,2,5,4,6,94.5,359.0248844,64.10579525
1,3,5,1,5,2,2,2,2,8,79.1,622.7682568,64.10579525
1,9,5,5,8,0,2,2,2,6,93.9,252.7094037,82.92437534
1,2,9,5,6,1,1,0,3,4,46.3,319.8557635,372.933205
1,3,5,1,5,0,2,5,1,7,78.9,321.3111848,64.7356604
1,2,9,6,6,2,1,5,3,2,88.8,397.9618259,96.79696038
1,2,6,4,7,2,2,5,4,3,84.8,363.8873428,110.3108459
1,6,3,3,8,2,2,8,1,3,92.0,360.0336794,82.92437534
1,2,6,5,6,1,2,5,4,6,89.1,383.4034609,92.56137265
2,3,3,2,7,2,2,2,3,4,66.1,286.3614256,161.7785752
1,7,5,6,10,1,2,3,1,3,47.8,315.3166819,75.01260027
1,2,9,3,6,2,2,1,3,3,77.4,318.7759954,127.4397297
1,3,5,1,6,1,2,2,3,4,79.1,489.4121318,82.92437534
2,8,6,3,1,2,1,7,0,3,77.9,520.1480035,78.28836493
1,9,5,5,5,2,2,2,0,4,78.2,405.5889264,82.92437534
1,2,10,5,7,2,1,1,0,9,85.6,312.9498369,64.7356604
2,3,5,5,10,0,2,3,2,9,73.3,782.5918817,71.52628694
1,2,9,1,8,2,2,1,1,10,76.6,391.6141045,161.7785752
1,9,5,5,8,0,2,4,5,9,39.8,209.305753,372.933205
1,2,4,4,1,2,1,4,4,3,47.0,358.4976159,87.80214462
1,9,7,5,8,2,2,5,2,4,78.1,766.6577967,77.02625332
1,7,5,5,7,2,2,2,3,1,81.6,280.3949863,121.6670744
1,9,3,1,10,1,1,2,0,4,77.9,250.1292055,113.5974039
1,2,5,6,5,2,1,3,3,6,66.0,294.2263877,113.5974039
2,6,2,3,8,2,2,8,1,5,90.2,360.3959185,81.460788
1,5,10,4,4,2,2,5,1,2,80.7,325.2688033,75.01260027
0,2,2,4,8,2,2,6,0,4,87.1,415.9009826,81.460788
1,2,5,3,8,1,1,5,5,5,90.3,546.8897438,82.92437534
1,8,10,1,7,1,1,3,4,4,93.9,243.2854096,64.7356604
2,2,5,1,7,0,1,5,4,3,93.9,509.8237795,93.94595065
2,6,2,2,6,2,0,1,1,4,91.0,391.6311999,78.28836493
1,6,7,5,8,0,1,3,4,3,71.6,482.4405375,71.52628694
1,9,6,5,7,2,2,5,0,7,96.4,504.5082864,64.7356604
1,6,1,2,7,2,1,0,1,3,78.1,221.6225912,121.6670744
2,2,6,1,7,1,2,5,4,8,85.6,514.791856,73.10062573
1,3,3,6,6,2,2,1,2,3,62.1,220.5507783,93.94595065
1,3,4,4,8,1,2,8,0,6,41.7,461.1116671,161.7785752
1,9,6,5,6,2,2,3,2,6,82.7,219.7847208,144.3589814
3,3,4,5,7,2,2,4,0,4,81.8,234.9155042,127.4397297
1,2,5,6,7,1,2,5,0,9,95.9,737.2153474,64.10579525
1,2,3,5,5,2,2,2,2,3,90.8,231.1314767,102.9492058
1,6,2,2,5,0,1,6,1,5,69.3,586.4488115,71.52628694
2,2,4,6,4,2,2,1,1,8,89.8,438.8166811,372.933205
1,2,5,5,7,2,2,5,0,4,86.7,689.917067,89.33622132
1,7,5,5,9,0,2,2,4,3,93.2,249.9719801,82.92437534
1,9,5,5,5,2,1,0,0,7,93.9,428.7586748,59.12433069
2,5,13,1,9,0,2,4,5,9,95.2,1245.267534,69.34413948
1,3,5,6,8,1,1,3,0,4,77.6,281.0933161,69.34413948
1,2,4,1,9,0,2,2,5,2,60.0,283.4253062,85.64933259
2,2,5,5,9,2,2,5,4,6,95.1,341.0629634,82.92437534
1,2,2,3,10,0,2,2,3,5,70.4,204.7044497,161.7785752
1,5,10,6,8,2,2,4,2,3,84.4,616.0567504,77.02625332
2,8,8,4,5,2,2,4,1,2,94.4,356.0865478,87.80214462
1,9,5,5,6,1,2,1,3,2,70.7,282.0495154,112.8953553
1,7,2,1,8,2,1,0,1,4,85.0,138.0746187,106.554188
2,2,6,5,7,0,1,5,5,4,86.6,416.2383848,78.28836493
1,3,5,5,5,2,2,5,0,2,83.5,449.266961,87.80214462
2,7,10,4,10,0,2,0,1,7,94.6,329.925593,92.56137265
1,3,3,3,9,0,2,2,2,5,72.3,258.9498126,93.94595065
2,2,9,2,8,2,1,2,4,3,65.7,302.3541312,121.6670744
1,3,7,4,9,1,2,4,1,9,81.9,367.695889,73.10062573
1,7,4,1,5,2,1,5,4,1,68.0,371.6602911,127.4397297
2,2,5,3,8,0,1,2,2,2,93.7,257.5870392,73.74327005
1,7,4,5,7,2,2,2,0,3,42.2,285.2304662,106.554188
1,2,5,5,10,0,2,5,5,9,94.1,271.7982514,77.02625332
1,2,5,4,7,2,2,5,4,6,93.1,205.4544738,112.8953553
2,7,5,5,8,2,2,1,1,3,63.8,310.18823,106.554188
1,2,6,5,5,2,2,1,4,3,91.0,823.9471287,89.33622132
1,3,5,6,5,0,2,2,1,4,69.2,234.2804876,75.01260027
1,2,8,6,3,2,0,5,4,3,93.2,474.1098868,93.94595065
1,2,4,1,10,0,2,2,0,5,60.2,434.2260975,64.46313682
2,5,8,4,9,2,1,3,1,4,75.7,448.5867734,81.460788
1,2,5,4,7,2,1,5,0,4,99.2,522.3417809,93.94595065
2,3,4,5,6,0,2,2,2,4,80.1,370.2069804,89.33622132
1,3,6,3,5,2,1,2,2,3,69.7,225.5575184,121.6670744
2,2,4,5,9,2,2,2,5,3,70.5,176.4223562,106.554188
2,2,4,1,8,0,1,2,5,5,61.3,118.9556881,106.554188
1,2,4,4,7,2,1,5,5,6,84.8,600.632258,64.10579525
1,2,3,3,7,2,1,2,4,3,78.1,221.6225912,121.6670744
1,3,5,1,8,2,2,2,0,6,32.5,314.3061344,161.7785752
1,8,8,2,5,0,2,1,2,3,69.2,416.4294175,71.52628694
1,6,2,4,9,1,2,2,0,3,86.5,219.2024218,127.4397297
1,2,5,6,7,0,2,3,3,2,80.2,295.2086276,93.94595065
1,2,4,5,6,1,2,5,4,3,56.8,273.105102,93.94595065
1,3,5,5,9,2,2,1,1,3,82.0,264.3229675,127.4397297
1,2,2,3,7,2,2,2,3,4,79.6,312.277743,113.5974039
1,3,8,1,7,2,2,4,5,9,76.9,225.6173672,112.8953553
1,2,6,5,10,1,2,3,4,3,60.0,283.4253062,85.64933259
1,6,2,3,8,2,2,1,1,3,75.7,448.5867734,81.460788
2,2,5,5,8,0,2,2,3,5,92.0,280.7112921,113.5974039
1,5,13,1,7,2,2,4,4,3,63.9,125.960639,127.4397297
1,3,8,2,10,0,2,5,2,5,84.9,285.5502166,81.460788
1,2,4,1,6,2,2,5,5,4,90.3,388.9405611,161.7785752
1,2,2,2,6,2,2,4,3,7,81.5,971.8237914,61.22939836
1,2,5,6,8,1,2,5,5,2,77.2,239.5692645,81.460788
2,2,2,2,8,2,2,3,3,2,70.5,171.9783644,107.0192611
1,7,4,4,3,2,2,3,1,2,63.2,217.5237737,121.6670744
1,2,3,5,8,2,2,2,3,9,94.3,454.3773649,64.10579525
1,8,5,5,7,1,1,3,0,3,63.9,125.960639,127.4397297
1,8,5,6,5,2,2,3,2,2,60.8,302.2411379,112.8953553
2,5,4,2,1,2,2,2,3,4,85.5,284.6181189,81.460788
1,2,4,2,4,2,1,1,1,2,90.0,478.5270103,96.79696038
1,2,3,1,8,2,2,2,4,3,82.1,171.6109725,106.554188
1,2,6,4,9,0,2,4,3,6,88.0,525.2892356,64.10579525
1,2,3,4,8,0,2,5,3,6,79.3,434.1895906,71.52628694
1,2,9,2,8,1,1,4,0,6,82.6,239.2184884,85.64933259
1,7,4,5,8,2,2,5,1,3,19.8,312.8679601,127.4397297
1,3,7,4,7,1,2,5,1,6,96.4,504.5082864,64.7356604
1,9,4,5,7,1,2,5,5,2,60.0,283.4253062,85.64933259
1,8,5,2,1,2,1,3,1,5,90.1,269.2143678,93.94595065
1,8,7,1,6,2,1,1,2,2,89.0,208.8943907,69.34413948
1,6,2,3,9,2,2,2,0,3,86.0,465.4614689,96.13295825
1,7,6,1,7,0,2,2,0,1,62.8,292.7309746,121.6670744
1,2,7,4,7,2,2,4,5,1,74.0,624.9784193,144.3589814
1,3,2,3,8,1,2,0,1,7,90.2,360.3959185,81.460788
1,6,2,6,6,1,2,8,1,8,65.6,445.4240359,87.80214462
2,3,7,4,5,2,2,2,1,2,94.7,199.5284734,93.94595065
2,2,5,4,10,0,2,2,5,2,63.9,125.960639,127.4397297
1,2,2,2,6,2,1,2,3,2,50.1,211.6155909,96.79696038
1,2,2,3,7,1,1,2,5,6,41.7,461.1116671,161.7785752
2,2,5,5,7,2,2,5,5,5,78.1,379.6208809,85.64933259
1,3,5,5,8,2,2,5,5,9,87.6,372.7339508,69.34413948
1,9,4,5,8,2,2,5,3,7,74.5,425.6907751,64.46313682
2,9,9,5,3,2,1,5,5,6,79.9,575.4568208,87.80214462
2,2,6,1,8,0,2,5,5,3,67.0,441.4519395,102.9492058
0,6,4,2,9,1,2,6,1,9,87.5,414.0255496,64.7356604
1,8,9,4,4,2,2,3,1,2,63.8,310.18823,106.554188
1,2,6,5,8,0,2,5,5,3,86.5,185.1511631,112.8953553
2,2,3,1,8,1,2,2,5,8,39.8,209.305753,372.933205
1,2,8,2,6,0,2,5,2,3,86.7,427.6443798,89.33622132
1,7,3,5,7,2,1,1,2,6,91.6,1192.010409,77.02625332
2,2,8,5,9,0,2,4,5,8,79.5,196.7858868,92.56137265
1,3,6,5,8,2,1,5,4,2,95.8,315.7678125,96.13295825
1,2,8,1,8,2,2,4,5,6,89.9,256.5943745,87.80214462
1,8,8,4,4,2,1,1,2,6,71.9,304.440093,71.52628694
2,5,13,2,6,0,0,4,1,4,81.1,225.7725295,113.5974039
1,2,6,5,8,0,2,5,5,5,98.1,405.6412353,64.46313682
2,2,5,5,7,2,2,2,5,5,74.5,716.0455818,87.80214462
1,3,6,4,10,0,1,2,1,8,88.2,388.1873739,113.5974039
1,2,5,1,9,0,1,2,5,2,75.0,182.5117189,82.92437534
1,2,7,5,6,0,2,5,5,5,48.5,246.4931877,75.01260027
1,3,7,5,9,2,2,4,0,8,90.1,352.6802895,73.10062573
2,2,8,4,7,2,2,2,3,4,90.3,546.8897438,82.92437534
1,2,4,1,7,0,2,2,3,4,87.1,415.9009826,81.460788
1,2,5,1,3,2,0,2,0,2,76.6,186.3648458,110.3108459
1,7,3,2,6,2,1,4,2,9,90.7,209.4413019,81.460788
1,8,9,2,3,1,2,5,1,10,88.0,525.2892356,64.10579525
1,3,11,1,8,0,2,3,2,3,84.5,237.3933704,107.0192611
1,6,1,3,7,2,2,8,0,3,90.5,330.4398558,121.6670744
1,3,5,2,7,2,2,4,2,3,92.8,298.0391837,110.3108459
1,2,3,1,4,0,2,1,4,7,66.5,411.0264496,113.5974039
2,5,12,1,9,1,2,4,0,9,83.7,410.3327899,71.52628694
1,3,4,4,6,2,2,4,2,4,94.4,440.8991517,110.3108459
2,2,6,4,6,2,2,5,0,9,62.3,427.5065194,106.554188
1,9,5,5,8,1,2,0,4,3,82.7,451.5522029,89.33622132
1,2,3,3,9,1,2,2,5,7,77.5,220.8761869,64.7356604
1,3,4,1,10,0,2,2,2,2,74.5,406.252765,71.52628694
2,2,3,4,7,2,1,2,4,6,75.6,466.4038466,96.79696038
1,2,4,6,4,2,1,1,3,2,68.9,334.0730551,113.5974039
1,9,3,5,7,2,1,3,2,5,66.4,175.6777855,106.554188
2,7,8,1,6,2,2,4,1,6,86.1,322.5377849,93.94595065
2,2,6,5,6,0,2,5,5,7,86.7,253.1848485,127.4397297
2,3,5,2,9,0,2,1,1,3,94.5,262.9669355,96.13295825
1,2,2,2,9,2,1,3,1,4,90.6,699.9594317,82.92437534
1,2,7,5,8,0,2,5,5,10,86.8,324.7398367,59.12433069
2,2,5,2,6,2,2,6,2,3,60.4,166.2824342,107.0192611
1,2,4,1,7,2,2,5,0,6,78.3,185.494974,107.0192611
1,2,3,1,8,1,2,2,4,9,77.6,413.541148,372.933205
1,3,4,6,2,1,1,2,1,2,89.1,383.4034609,92.56137265
2,2,8,5,5,0,2,4,5,9,88.0,327.0074148,81.460788
1,2,6,5,9,0,2,5,5,5,78.6,360.3948293,161.7785752
1,2,4,5,8,1,2,3,4,3,70.6,258.2009172,106.554188
1,5,11,1,8,2,2,2,0,10,92.2,683.301721,59.12433069
1,9,3,5,6,2,2,2,1,5,78.6,360.3948293,161.7785752
1,7,3,6,3,2,1,7,1,2,47.0,358.4976159,87.80214462
2,2,6,5,8,1,2,5,5,2,90.7,284.5751886,110.3108459
1,2,8,4,8,1,2,2,2,3,64.4,126.4602794,112.8953553
1,3,7,6,8,2,2,2,1,5,87.5,347.5585172,89.33622132
1,2,8,6,8,0,1,5,3,3,87.0,174.7931458,87.80214462
1,8,8,5,9,2,2,5,5,6,75.9,501.9378699,112.8953553
1,3,2,1,9,2,1,8,1,3,69.6,203.7924603,112.8953553
1,3,7,5,9,1,2,1,1,8,86.6,416.2383848,78.28836493
1,7,3,1,5,2,2,6,4,9,90.2,489.3046499,59.12433069
1,2,3,4,7,2,2,2,3,1,77.0,308.6802522,110.3108459
1,2,2,1,7,0,1,2,2,4,52.0,380.0074949,75.01260027
1,7,3,1,7,2,2,2,1,3,61.1,154.7604152,127.4397297
0,2,2,3,9,0,2,2,3,3,49.3,165.0903549,106.554188
2,2,5,5,8,0,2,1,3,2,76.9,287.6973546,85.64933259
1,2,5,6,8,0,2,5,4,8,87.7,571.2292251,77.02625332
1,9,4,6,8,2,1,1,0,5,89.5,408.4313626,78.28836493
1,8,9,2,5,2,2,3,1,2,82.7,530.9984957,102.9492058
1,3,5,3,8,0,2,0,1,6,78.3,271.2329503,96.79696038
1,3,6,5,8,2,1,4,4,4,92.8,649.0194566,69.34413948
1,7,3,1,7,2,2,2,0,8,62.3,427.5065194,106.554188
2,3,1,4,6,1,2,1,1,3,94.4,356.0865478,87.80214462
2,2,7,5,8,2,2,5,4,3,63.8,310.18823,106.554188
1,3,2,4,4,2,2,8,0,8,78.1,766.6577967,77.02625332
1,2,3,1,6,0,1,2,4,3,87.6,224.5906916,121.6670744
1,2,8,5,6,0,2,5,5,7,95.8,335.5428836,64.10579525
1,2,3,1,5,0,1,5,5,9,99.1,273.946818,64.7356604
1,2,5,6,8,2,2,5,3,9,90.1,352.6802895,73.10062573
1,6,1,2,5,2,2,2,2,10,93.8,661.5517966,64.10579525
1,7,2,4,3,2,1,1,1,2,56.7,296.8690482,64.10579525
1,2,3,1,8,0,2,2,5,8,86.2,311.3581666,96.79696038
1,2,5,4,7,1,2,5,5,6,75.1,571.9267402,107.0192611
2,2,3,1,4,1,2,2,3,3,71.4,162.400739,113.5974039
0,6,2,3,7,2,2,2,0,4,69.6,203.7924603,112.8953553
1,7,5,6,7,1,2,0,0,4,90.6,699.9594317,82.92437534
1,7,6,6,6,2,1,2,1,2,93.7,557.6200615,73.74327005
2,3,5,5,8,2,2,1,1,4,28.8,234.7900967,112.8953553
2,2,3,1,7,0,2,2,4,6,80.1,521.6443942,82.92437534
1,2,4,3,8,2,2,2,3,3,94.5,358.2562765,110.3108459
2,2,5,4,5,2,1,1,2,1,81.6,280.3949863,121.6670744
1,2,5,5,8,1,1,5,0,6,93.8,244.2682691,64.46313682
1,2,5,4,10,1,2,4,5,6,89.9,380.3279303,87.80214462
1,2,4,1,8,1,2,5,5,6,38.4,336.0770795,372.933205
1,2,5,3,6,2,2,2,0,6,48.2,272.7341456,106.554188
1,2,3,1,7,1,2,2,3,3,76.4,435.2686482,85.64933259
1,2,3,3,3,2,1,6,2,6,89.3,326.460136,75.01260027
1,5,10,4,5,2,2,4,1,9,87.5,414.0255496,64.7356604
1,6,2,4,7,2,2,2,1,4,65.5,246.2140049,127.4397297
1,2,7,5,7,1,2,5,3,4,73.3,782.5918817,71.52628694
1,7,6,4,9,1,2,4,0,4,77.9,520.1480035,78.28836493
1,2,4,3,8,0,2,2,5,3,65.7,302.3541312,121.6670744
1,3,8,2,10,0,2,5,0,8,87.6,420.1673305,78.28836493
2,7,7,4,5,2,2,2,0,4,84.3,372.0255145,144.3589814
1,9,5,5,10,0,2,3,1,6,95.4,227.9297297,64.10579525
3,2,2,3,7,2,1,2,4,6,90.1,659.2398354,161.7785752
1,2,2,1,8,1,2,2,2,3,82.0,265.0720504,87.80214462
1,7,2,1,8,1,2,1,0,3,88.1,442.0001258,107.0192611
1,2,7,4,6,2,2,4,5,2,82.0,264.3229675,127.4397297
1,5,12,1,7,0,2,4,3,7,95.4,1209.203736,64.46313682
2,2,4,3,8,0,1,2,5,5,57.7,136.2703837,112.8953553
2,7,7,1,5,2,2,2,2,5,79.9,575.4568208,87.80214462
1,3,6,5,8,2,2,4,5,9,95.0,295.2547317,110.3108459
1,2,6,1,8,2,2,0,3,3,56.8,273.105102,93.94595065
1,9,4,5,10,0,2,2,3,6,73.4,377.6443238,69.34413948
1,2,3,1,7,1,2,5,0,10,92.9,452.5629203,64.10579525
1,9,9,2,5,2,2,5,2,2,87.7,477.3882784,89.33622132
1,3,3,4,7,2,2,2,0,5,85.5,234.4239849,113.5974039
1,2,4,1,8,0,1,2,5,9,57.5,167.3391426,106.554188
2,7,2,5,8,1,1,1,0,7,55.0,278.7920197,161.7785752
2,2,9,4,8,2,1,2,5,2,68.9,334.0730551,113.5974039
2,7,5,5,8,0,1,2,2,4,77.3,278.9395101,110.3108459
1,2,4,2,10,2,2,5,0,6,48.2,272.7341456,106.554188
1,3,5,1,6,1,2,2,2,3,86.7,689.917067,89.33622132
2,4,10,1,8,0,2,0,1,5,94.9,587.1728851,93.94595065
1,2,6,3,8,1,2,2,4,3,90.5,330.4398558,121.6670744
2,2,1,2,1,2,1,0,3,7,80.9,434.863926,78.28836493
2,2,7,5,9,1,1,5,5,9,81.6,424.4852207,78.28836493
1,5,11,1,7,2,1,4,2,7,95.2,722.9293734,61.22939836
1,2,6,4,8,0,2,5,4,2,82.2,288.5948053,110.3108459
1,3,2,4,2,2,0,7,1,2,67.8,879.1669964,87.80214462
3,2,3,3,4,2,2,2,0,4,75.3,303.8056881,93.94595065
1,2,4,4,1,2,0,2,3,5,82.0,258.8864942,77.02625332
1,6,2,2,5,2,2,5,3,8,48.3,225.3310232,75.01260027
1,2,7,5,7,2,2,5,5,4,89.9,241.9406364,110.3108459
1,6,2,4,6,2,2,8,2,6,32.8,240.7753592,161.7785752
1,3,4,4,5,2,2,3,2,3,63.5,175.9562495,106.554188
1,2,8,5,9,1,2,4,5,1,87.0,179.2713245,121.6670744
2,3,2,4,8,2,2,2,1,3,61.1,154.7604152,127.4397297
1,2,7,2,6,0,1,3,2,4,91.7,315.5258907,87.80214462
1,3,6,5,3,2,2,4,4,4,85.0,138.0746187,106.554188
1,2,6,5,7,1,2,6,5,2,64.5,269.8912839,121.6670744
1,2,6,4,7,2,1,2,3,4,56.6,198.3131996,112.8953553
1,5,12,4,7,2,2,4,1,8,92.4,846.0747864,61.22939836
1,6,4,3,5,2,2,2,0,3,82.9,314.3614614,87.80214462
2,2,3,3,8,0,2,2,2,2,83.2,318.9934915,102.9492058
1,9,7,5,8,0,2,5,0,9,93.8,372.4357116,64.46313682
1,9,7,6,7,1,1,3,2,2,86.7,620.0175106,96.79696038
2,5,13,4,10,0,1,3,1,2,86.7,620.0175106,96.79696038
1,3,8,2,8,0,2,5,5,10,92.1,411.9935609,69.34413948
1,2,4,1,8,0,2,5,5,6,78.3,271.2329503,96.79696038
1,2,4,3,7,1,1,2,4,2,62.5,228.9779782,127.4397297
2,2,3,1,8,0,1,2,3,6,62.2,315.4970591,73.74327005
2,6,5,5,8,2,2,2,2,6,78.3,271.2329503,96.79696038
2,3,6,3,4,2,2,4,3,7,70.4,204.7044497,161.7785752
2,2,3,5,8,1,1,1,2,3,57.7,138.2928694,112.8953553
1,2,6,4,7,2,2,2,3,3,63.2,217.5237737,121.6670744
2,2,7,1,8,2,1,5,5,7,64.4,181.6033787,106.554188
1,7,3,2,2,2,2,2,2,5,94.2,723.0452415,64.46313682
1,3,10,2,9,0,2,4,3,10,85.1,382.394133,77.02625332
1,2,5,6,7,1,2,5,5,4,87.2,186.6749724,96.79696038
2,2,4,1,10,1,2,5,5,3,72.1,164.2923192,106.554188
2,2,4,1,6,1,2,5,4,5,66.2,408.9015291,75.01260027
1,2,3,1,8,2,2,2,5,5,90.1,659.2398354,161.7785752
1,2,4,1,3,2,1,2,3,5,89.4,346.1284687,110.3108459
1,3,8,5,8,2,2,5,5,3,76.9,222.5971968,81.460788
1,9,3,2,10,0,2,6,1,8,93.9,331.8067901,78.28836493
1,6,2,3,7,1,2,2,1,4,75.3,303.8056881,93.94595065
1,3,5,3,8,2,2,3,1,6,28.8,234.7900967,112.8953553
1,6,4,1,9,2,1,5,5,9,63.7,281.3305854,112.8953553
1,2,3,3,6,2,2,2,5,3,84.8,363.8873428,110.3108459
1,3,5,5,5,2,2,2,3,4,92.0,360.0336794,82.92437534
1,8,7,4,9,2,1,1,1,4,65.5,197.9961132,127.4397297
1,2,2,1,8,2,1,2,5,8,85.7,622.7552683,144.3589814
1,2,4,5,6,2,2,5,5,3,85.9,387.7488934,96.79696038
1,2,6,5,8,0,1,5,0,9,82.9,317.4592347,59.12433069
1,2,3,5,7,1,2,2,0,6,74.4,195.0558595,113.5974039
2,2,6,5,9,0,2,2,4,2,79.1,280.8992149,93.94595065
1,2,6,4,8,2,2,5,5,6,91.0,823.9471287,89.33622132
1,3,8,5,7,2,2,4,5,2,86.5,219.2024218,127.4397297
1,2,5,5,7,2,2,4,3,9,94.3,279.5283645,59.12433069
2,3,2,4,6,1,2,7,1,5,78.6,360.3948293,161.7785752
1,9,7,2,4,2,2,6,1,7,91.7,336.1371803,69.34413948
2,2,6,4,6,0,2,2,3,8,66.2,230.5767612,75.01260027
2,7,6,2,8,2,0,3,1,5,78.8,233.5163089,121.6670744
1,9,6,5,9,0,1,5,4,4,92.5,371.730836,77.02625332
2,7,4,4,5,2,1,1,0,3,87.5,271.3382244,372.933205
1,2,5,5,8,1,0,5,5,3,68.2,215.1849939,106.554188
2,2,4,4,8,2,2,2,4,3,56.8,273.105102,93.94595065
1,3,9,4,5,2,0,3,1,2,92.4,475.1846112,89.33622132
1,2,10,2,8,0,2,4,4,9,85.7,248.8260142,71.52628694
1,2,3,3,8,2,2,2,3,4,52.2,157.773891,106.554188
1,2,6,1,6,1,1,2,4,7,95.2,722.9293734,61.22939836
1,9,5,5,7,2,2,5,5,9,87.5,414.0255496,64.7356604
2,7,6,5,1,2,1,1,1,2,79.8,247.2901421,87.80214462
1,2,8,1,3,2,1,3,4,8,92.8,428.3587502,64.7356604
1,2,3,2,8,2,2,5,3,9,94.3,279.5283645,59.12433069
1,3,7,2,7,2,1,5,0,8,89.2,385.5256861,89.33622132
2,7,5,4,7,2,2,2,1,5,39.5,247.7371591,89.33622132
1,2,8,5,8,0,2,4,5,10,94.7,232.5991209,64.7356604
1,2,9,4,9,0,2,5,5,4,79.7,174.7262071,69.34413948
1,4,3,1,8,1,2,5,4,3,91.4,419.7221256,96.13295825
1,5,10,1,8,2,1,4,2,8,94.3,381.3212717,69.34413948
2,8,4,4,5,2,2,3,1,2,71.8,213.9008596,107.0192611
1,6,2,4,5,2,1,2,0,2,70.5,171.9783644,107.0192611
3,3,2,3,7,1,1,2,3,4,56.6,198.3131996,112.8953553
1,2,6,1,7,2,0,2,3,3,76.4,435.2686482,85.64933259
